group	x	y	key
1	-0.134878054343112	0.0048350855009373	model -0.134878054343112 -0.0922074380970889
1	-0.134447038017395	0.00475134568586065	model -0.134878054343112 -0.0922074380970889
1	-0.134016021691677	0.00466834897107614	model -0.134878054343112 -0.0922074380970889
1	-0.13358500536596	0.00458609535658375	model -0.134878054343112 -0.0922074380970889
1	-0.133153989040242	0.00450458484238352	model -0.134878054343112 -0.0922074380970889
1	-0.132722972714525	0.00442381742847542	model -0.134878054343112 -0.0922074380970889
1	-0.132291956388808	0.00434379311485947	model -0.134878054343112 -0.0922074380970889
1	-0.13186094006309	0.00426451190153566	model -0.134878054343112 -0.0922074380970889
1	-0.131429923737373	0.00418597378850398	model -0.134878054343112 -0.0922074380970889
1	-0.130998907411655	0.00410817877576444	model -0.134878054343112 -0.0922074380970889
1	-0.130567891085938	0.00403112686331704	model -0.134878054343112 -0.0922074380970889
1	-0.130136874760221	0.00395481805116178	model -0.134878054343112 -0.0922074380970889
1	-0.129705858434503	0.00387925233929866	model -0.134878054343112 -0.0922074380970889
1	-0.129274842108786	0.00380442972772769	model -0.134878054343112 -0.0922074380970889
1	-0.128843825783068	0.00373035021644884	model -0.134878054343112 -0.0922074380970889
1	-0.128412809457351	0.00365701380546215	model -0.134878054343112 -0.0922074380970889
1	-0.127981793131634	0.00358442049476759	model -0.134878054343112 -0.0922074380970889
1	-0.127550776805916	0.00351257028436518	model -0.134878054343112 -0.0922074380970889
1	-0.127119760480199	0.00344146317425489	model -0.134878054343112 -0.0922074380970889
1	-0.126688744154481	0.00337109916443675	model -0.134878054343112 -0.0922074380970889
1	-0.126257727828764	0.00330147825491075	model -0.134878054343112 -0.0922074380970889
1	-0.125826711503047	0.00323260044567689	model -0.134878054343112 -0.0922074380970889
1	-0.125395695177329	0.00316446573673518	model -0.134878054343112 -0.0922074380970889
1	-0.124964678851612	0.00309707412808559	model -0.134878054343112 -0.0922074380970889
1	-0.124533662525894	0.00303042561972815	model -0.134878054343112 -0.0922074380970889
1	-0.124102646200177	0.00296452021166285	model -0.134878054343112 -0.0922074380970889
1	-0.123671629874459	0.00289935790388968	model -0.134878054343112 -0.0922074380970889
1	-0.123240613548742	0.00283493869640866	model -0.134878054343112 -0.0922074380970889
1	-0.122809597223025	0.00277126258921978	model -0.134878054343112 -0.0922074380970889
1	-0.122378580897307	0.00270832958232304	model -0.134878054343112 -0.0922074380970889
1	-0.12194756457159	0.00264613967571843	model -0.134878054343112 -0.0922074380970889
1	-0.121516548245872	0.00258469286940597	model -0.134878054343112 -0.0922074380970889
1	-0.121085531920155	0.00252398916338565	model -0.134878054343112 -0.0922074380970889
1	-0.120654515594438	0.00246402855765747	model -0.134878054343112 -0.0922074380970889
1	-0.12022349926872	0.00240481105222142	model -0.134878054343112 -0.0922074380970889
1	-0.119792482943003	0.00234633664707752	model -0.134878054343112 -0.0922074380970889
1	-0.119361466617285	0.00228860534222576	model -0.134878054343112 -0.0922074380970889
1	-0.118930450291568	0.00223161713766613	model -0.134878054343112 -0.0922074380970889
1	-0.118499433965851	0.00217537203339864	model -0.134878054343112 -0.0922074380970889
1	-0.118068417640133	0.0021198700294233	model -0.134878054343112 -0.0922074380970889
1	-0.117637401314416	0.0020651111257401	model -0.134878054343112 -0.0922074380970889
1	-0.117206384988698	0.00201109532234903	model -0.134878054343112 -0.0922074380970889
1	-0.116775368662981	0.0019578226192501	model -0.134878054343112 -0.0922074380970889
1	-0.116344352337264	0.00190529301644332	model -0.134878054343112 -0.0922074380970889
1	-0.115913336011546	0.00185350651392867	model -0.134878054343112 -0.0922074380970889
1	-0.115482319685829	0.00180246311170616	model -0.134878054343112 -0.0922074380970889
1	-0.115051303360111	0.00175216280977579	model -0.134878054343112 -0.0922074380970889
1	-0.114620287034394	0.00170260560813757	model -0.134878054343112 -0.0922074380970889
1	-0.114189270708677	0.00165379150679148	model -0.134878054343112 -0.0922074380970889
1	-0.113758254382959	0.00160572050573753	model -0.134878054343112 -0.0922074380970889
1	-0.113327238057242	0.00155839260497572	model -0.134878054343112 -0.0922074380970889
1	-0.112896221731524	0.00151180780450605	model -0.134878054343112 -0.0922074380970889
1	-0.112465205405807	0.00146596610432853	model -0.134878054343112 -0.0922074380970889
1	-0.11203418908009	0.00142086750444313	model -0.134878054343112 -0.0922074380970889
1	-0.111603172754372	0.00137651200484989	model -0.134878054343112 -0.0922074380970889
1	-0.111172156428655	0.00133289960554878	model -0.134878054343112 -0.0922074380970889
1	-0.110741140102937	0.00129003030653981	model -0.134878054343112 -0.0922074380970889
1	-0.11031012377722	0.00124790410782298	model -0.134878054343112 -0.0922074380970889
1	-0.109879107451503	0.00120652100939829	model -0.134878054343112 -0.0922074380970889
1	-0.109448091125785	0.00116588101126574	model -0.134878054343112 -0.0922074380970889
1	-0.109017074800068	0.00112598411342533	model -0.134878054343112 -0.0922074380970889
1	-0.10858605847435	0.00108683031587706	model -0.134878054343112 -0.0922074380970889
1	-0.108155042148633	0.00104841961862092	model -0.134878054343112 -0.0922074380970889
1	-0.107724025822915	0.00101075202165693	model -0.134878054343112 -0.0922074380970889
1	-0.107293009497198	0.000973827524985082	model -0.134878054343112 -0.0922074380970889
1	-0.106861993171481	0.000937646128605371	model -0.134878054343112 -0.0922074380970889
1	-0.106430976845763	0.000902207832517795	model -0.134878054343112 -0.0922074380970889
1	-0.105999960520046	0.000867512636722365	model -0.134878054343112 -0.0922074380970889
1	-0.105568944194328	0.000833560541219072	model -0.134878054343112 -0.0922074380970889
1	-0.105137927868611	0.000800351546007916	model -0.134878054343112 -0.0922074380970889
1	-0.104706911542894	0.000767885651088903	model -0.134878054343112 -0.0922074380970889
1	-0.104275895217176	0.00073616285646203	model -0.134878054343112 -0.0922074380970889
1	-0.103844878891459	0.000705183162127298	model -0.134878054343112 -0.0922074380970889
1	-0.103413862565741	0.000674946568084698	model -0.134878054343112 -0.0922074380970889
1	-0.102982846240024	0.000645453074334246	model -0.134878054343112 -0.0922074380970889
1	-0.102551829914307	0.000616702680875934	model -0.134878054343112 -0.0922074380970889
1	-0.102120813588589	0.000588695387709759	model -0.134878054343112 -0.0922074380970889
1	-0.101689797262872	0.00056143119483572	model -0.134878054343112 -0.0922074380970889
1	-0.101258780937154	0.000534910102253825	model -0.134878054343112 -0.0922074380970889
1	-0.100827764611437	0.00050913210996407	model -0.134878054343112 -0.0922074380970889
1	-0.10039674828572	0.000484097217966455	model -0.134878054343112 -0.0922074380970889
1	-0.0999657319600022	0.000459805426260973	model -0.134878054343112 -0.0922074380970889
1	-0.0995347156342848	0.000436256734847639	model -0.134878054343112 -0.0922074380970889
1	-0.0991036993085674	0.000413451143726444	model -0.134878054343112 -0.0922074380970889
1	-0.09867268298285	0.000391388652897387	model -0.134878054343112 -0.0922074380970889
