x	y	key	PANEL	group
-0.134878054343112	0.0048350855009373	1	4	-1
-0.134878054343112	0.0170582398162367	1	4	-1
-0.134878054343112	0.0575821103602193	1	4	-1
-0.134878054343112	0.110619103871565	1	4	-1
-0.134878054343112	0.194771720571979	1	4	-1
-0.134878054343112	0.203539247301254	1	4	-1
-0.134878054343112	0.255167369750434	1	4	-1
-0.134878054343112	0.260066698159604	1	4	-1
-0.134878054343112	0.274938959170466	1	4	-1
-0.134878054343112	0.279838287579635	1	4	-1
-0.134878054343112	0.293350927264531	1	4	-1
-0.134878054343112	0.303483833758529	1	4	-1
-0.134878054343112	0.308578240376817	1	4	-1
-0.134878054343112	0.359510150234178	1	4	-1
-0.134878054343112	0.413978054654318	1	4	-1
-0.134878054343112	0.446489564526853	1	4	-1
-0.134878054343112	0.454740329513298	1	4	-1
-0.134878054343112	0.472932419056681	1	4	-1
-0.134878054343112	0.51165498158788	1	4	-1
-0.134878054343112	0.514237022796783	1	4	-1
-0.134878054343112	0.528762758804079	1	4	-1
-0.134878054343112	0.564021459375308	1	4	-1
-0.134878054343112	0.571288559251126	1	4	-1
-0.134878054343112	0.619490049678504	1	4	-1
-0.134878054343112	0.659408303895846	1	4	-1
-0.134878054343112	0.664904879867924	1	4	-1
-0.134878054343112	0.698500199105897	1	4	-1
-0.134878054343112	0.698500199105897	1	4	-1
-0.134878054343112	0.699991410107558	1	4	-1
-0.134878054343112	0.709565508803739	1	4	-1
-0.134878054343112	0.755775875198371	1	4	-1
-0.134878054343112	0.761905907996294	1	4	-1
-0.134878054343112	0.802429778540277	1	4	-1
-0.134878054343112	1.08217524453593	1	4	-1
-0.134878054343112	1.62788036321043	1	4	-1
-0.134878054343112	1.83155373236828	1	4	-1
-0.134878054343112	1.83155373236828	1	4	-1
-0.134878054343112	1.83155373236828	1	4	-1
-0.134447038017395	0.00475134568586065	1	4	-1
-0.134447038017395	0.0168793808469662	1	4	-1
-0.134447038017395	0.0572299053244484	1	4	-1
-0.134447038017395	0.110068560543378	1	4	-1
-0.134447038017395	0.193971295359911	1	4	-1
-0.134447038017395	0.20265829137478	1	4	-1
-0.134447038017395	0.254090730068798	1	4	-1
-0.134447038017395	0.258929906102819	1	4	-1
-0.134447038017395	0.273697226386377	1	4	-1
-0.134447038017395	0.278536402420399	1	4	-1
-0.134447038017395	0.291949021860102	1	4	-1
-0.134447038017395	0.301995339906181	1	4	-1
-0.134447038017395	0.307028404622466	1	4	-1
-0.134447038017395	0.357765955871548	1	4	-1
-0.134447038017395	0.412032861783858	1	4	-1
-0.134447038017395	0.444389124769248	1	4	-1
-0.134447038017395	0.452561773896863	1	4	-1
-0.134236114432307	0.469517440285224	1	4	-1
-0.134236114432307	0.507987772398677	1	4	-1
-0.134236114432307	0.51050498689536	1	4	-1
-0.134236114432307	0.524876398248142	1	4	-1
-0.134236114432307	0.559894432936914	1	4	-1
-0.134236114432307	0.567052497628445	1	4	-1
-0.134236114432307	0.614972526409867	1	4	-1
-0.134236114432307	0.654634679263328	1	4	-1
-0.134236114432307	0.660036481889061	1	4	-1
-0.134236114432307	0.693396890548176	1	4	-1
-0.134236114432307	0.693397302635025	1	4	-1
-0.134236114432307	0.694839347161919	1	4	-1
-0.134236114432307	0.70428823374084	1	4	-1
-0.134236114432307	0.750223021756669	1	4	-1
-0.134236114432307	0.756252945879397	1	4	-1
-0.134236114432307	0.79651877654854	1	4	-1
-0.134236114432307	1.07558559814553	1	4	-1
-0.134236114432307	1.62034270304709	1	4	-1
-0.134236114432307	1.83155373236828	1	4	-1
-0.134236114432307	1.83155373236828	1	4	-1
-0.134236114432307	1.83155373236828	1	4	-1
-0.134016021691677	0.00466834897107614	1	4	-1
-0.134016021691677	0.0167016365281339	1	4	-1
-0.134016021691677	0.0568791864892618	1	4	-1
-0.134016021691677	0.109519874965921	1	4	-1
-0.134016021691677	0.19317309944872	1	4	-1
-0.134016021691677	0.201779936299329	1	4	-1
-0.134016021691677	0.253017062788331	1	4	-1
-0.134016021691677	0.25779645799735	1	4	-1
-0.134016021691677	0.27245920910375	1	4	-1
-0.134016021691677	0.277238604312769	1	4	-1
-0.134016021691677	0.290551575057426	1	4	-1
-0.134016021691677	0.300511676205732	1	4	-1
