x	y	key	PANEL
-0.0922074380970889	0.000149623325518291	-0.0922074380970889	2
-0.0922074380970889	0.00475837113421038	-0.0922074380970889	2
-0.0713260031733877	0.00228440615668147	-0.0713260031733877	2
-0.0922074380970889	0.0299233708532388	-0.0922074380970889	2
-0.0713260031733877	0.0212603957013603	-0.0713260031733877	2
0.026116725688849	0.00424358997917415	0.026116725688849	2
-0.0922074380970889	0.0651272631739597	-0.0922074380970889	2
-0.0713260031733877	0.0490644802330661	-0.0713260031733877	2
0.026116725688849	0.00904647352666719	0.026116725688849	2
0.180680528418755	0.022941860566443	0.180680528418755	2
-0.0922074380970889	0.126343963128809	-0.0922074380970889	2
-0.0713260031733877	0.100384241578858	-0.0713260031733877	2
0.026116725688849	0.025712231180005	0.026116725688849	2
0.180680528418755	0.0235904734016225	0.180680528418755	2
0.209851102433163	0.0317523659310062	0.209851102433163	2
-0.0922074380970889	0.126343963128809	-0.0922074380970889	2
-0.0713260031733877	0.100384241578858	-0.0713260031733877	2
0.026116725688849	0.025712231180005	0.026116725688849	2
0.180680528418755	0.0235904734016225	0.180680528418755	2
0.209851102433163	0.0317523659310062	0.209851102433163	2
-0.0922074380970889	0.126343963128809	-0.0922074380970889	2
-0.0713260031733877	0.100384241578858	-0.0713260031733877	2
0.026116725688849	0.025712231180005	0.026116725688849	2
0.180680528418755	0.0235904734016225	0.180680528418755	2
0.209851102433163	0.0317523659310062	0.209851102433163	2
-0.0922074380970889	0.126343963128809	-0.0922074380970889	2
-0.0713260031733877	0.100384241578858	-0.0713260031733877	2
0.026116725688849	0.025712231180005	0.026116725688849	2
0.180680528418755	0.0235904734016225	0.180680528418755	2
0.209851102433163	0.0317523659310062	0.209851102433163	2
-0.0922074380970889	0.126343963128809	-0.0922074380970889	2
-0.0713260031733877	0.100384241578858	-0.0713260031733877	2
0.026116725688849	0.025712231180005	0.026116725688849	2
0.180680528418755	0.0235904734016225	0.180680528418755	2
0.209851102433163	0.0317523659310062	0.209851102433163	2
-0.0922074380970889	0.126343963128809	-0.0922074380970889	2
-0.0713260031733877	0.100384241578858	-0.0713260031733877	2
0.026116725688849	0.025712231180005	0.026116725688849	2
0.180680528418755	0.0235904734016225	0.180680528418755	2
0.209851102433163	0.0317523659310062	0.209851102433163	2
-0.0922074380970889	0.126343963128809	-0.0922074380970889	2
-0.0713260031733877	0.100384241578858	-0.0713260031733877	2
0.026116725688849	0.025712231180005	0.026116725688849	2
0.180680528418755	0.0235904734016225	0.180680528418755	2
0.209851102433163	0.0317523659310062	0.209851102433163	2
-0.0922074380970889	0.126343963128809	-0.0922074380970889	2
-0.0713260031733877	0.100384241578858	-0.0713260031733877	2
0.026116725688849	0.025712231180005	0.026116725688849	2
0.180680528418755	0.0235904734016225	0.180680528418755	2
0.209851102433163	0.0317523659310062	0.209851102433163	2
-0.0922074380970889	0.126343963128809	-0.0922074380970889	2
-0.0713260031733877	0.100384241578858	-0.0713260031733877	2
0.026116725688849	0.025712231180005	0.026116725688849	2
0.180680528418755	0.0235904734016225	0.180680528418755	2
0.209851102433163	0.0317523659310062	0.209851102433163	2
-0.0922074380970889	0.126343963128809	-0.0922074380970889	2
-0.0713260031733877	0.100384241578858	-0.0713260031733877	2
0.026116725688849	0.025712231180005	0.026116725688849	2
0.180680528418755	0.0235904734016225	0.180680528418755	2
0.209851102433163	0.0317523659310062	0.209851102433163	2
-0.0922074380970889	0.126343963128809	-0.0922074380970889	2
-0.0713260031733877	0.100384241578858	-0.0713260031733877	2
0.026116725688849	0.025712231180005	0.026116725688849	2
0.180680528418755	0.0235904734016225	0.180680528418755	2
0.209851102433163	0.0317523659310062	0.209851102433163	2
-0.0922074380970889	0.126343963128809	-0.0922074380970889	2
-0.0713260031733877	0.100384241578858	-0.0713260031733877	2
0.026116725688849	0.025712231180005	0.026116725688849	2
0.180680528418755	0.0235904734016225	0.180680528418755	2
0.209851102433163	0.0317523659310062	0.209851102433163	2
-0.0922074380970889	0.126343963128809	-0.0922074380970889	2
-0.0713260031733877	0.100384241578858	-0.0713260031733877	2
0.026116725688849	0.025712231180005	0.026116725688849	2
0.180680528418755	0.0235904734016225	0.180680528418755	2
0.209851102433163	0.0317523659310062	0.209851102433163	2
-0.0922074380970889	0.126343963128809	-0.0922074380970889	2
-0.0713260031733877	0.100384241578858	-0.0713260031733877	2
0.026116725688849	0.025712231180005	0.026116725688849	2
0.180680528418755	0.0235904734016225	0.180680528418755	2
0.209851102433163	0.0317523659310062	0.209851102433163	2
-0.0922074380970889	0.126343963128809	-0.0922074380970889	2
-0.0713260031733877	0.100384241578858	-0.0713260031733877	2
0.026116725688849	0.025712231180005	0.026116725688849	2
0.180680528418755	0.0235904734016225	0.180680528418755	2
0.209851102433163	0.0317523659310062	0.209851102433163	2
-0.0922074380970889	0.126343963128809	-0.0922074380970889	2
-0.0713260031733877	0.100384241578858	-0.0713260031733877	2
0.026116725688849	0.025712231180005	0.026116725688849	2
0.180680528418755	0.0235904734016225	0.180680528418755	2
0.209851102433163	0.0317523659310062	0.209851102433163	2
-0.0922074380970889	0.126343963128809	-0.0922074380970889	2
-0.0713260031733877	0.100384241578858	-0.0713260031733877	2
0.026116725688849	0.025712231180005	0.026116725688849	2
0.180680528418755	0.0235904734016225	0.180680528418755	2
0.209851102433163	0.0317523659310062	0.209851102433163	2
-0.0922074380970889	0.126343963128809	-0.0922074380970889	2
-0.0713260031733877	0.100384241578858	-0.0713260031733877	2
0.026116725688849	0.025712231180005	0.026116725688849	2
0.180680528418755	0.0235904734016225	0.180680528418755	2
0.209851102433163	0.0317523659310062	0.209851102433163	2
-0.0922074380970889	0.126343963128809	-0.0922074380970889	2
-0.0713260031733877	0.100384241578858	-0.0713260031733877	2
0.026116725688849	0.025712231180005	0.026116725688849	2
0.180680528418755	0.0235904734016225	0.180680528418755	2
0.209851102433163	0.0317523659310062	0.209851102433163	2
-0.0922074380970889	0.126343963128809	-0.0922074380970889	2
-0.0713260031733877	0.100384241578858	-0.0713260031733877	2
0.026116725688849	0.025712231180005	0.026116725688849	2
0.180680528418755	0.0235904734016225	0.180680528418755	2
0.209851102433163	0.0317523659310062	0.209851102433163	2
-0.0922074380970889	0.126343963128809	-0.0922074380970889	2
-0.0713260031733877	0.100384241578858	-0.0713260031733877	2
0.026116725688849	0.025712231180005	0.026116725688849	2
0.180680528418755	0.0235904734016225	0.180680528418755	2
0.209851102433163	0.0317523659310062	0.209851102433163	2
-0.0922074380970889	0.126343963128809	-0.0922074380970889	2
-0.0713260031733877	0.100384241578858	-0.0713260031733877	2
